list_name,official_id,gender,additional_info,extra
EU,EU.9662.38,M,"","{""addresses"":[],""name_aliases"":[{""full_name"":""евгений сандро""},{""full_name"":""евгений примаков-младший""},{""full_name"":""yevgeny sandro""},{""full_name"":""yevgeny primakov jr""},{""full_name"":""евгений александрович примаков""},{""full_name"":""yevgeny alexandrovich primakov""},{""full_name"":""jevgenij aleksandrovitj primakov""},{""full_name"":""jevgenij sandro""},{""full_name"":""jevgenij primakovmladsjij""}],""citizenships"":[{""place"":"""",""country_code"":""RU""}],""birth_datas"":[{""date"":""1976-04-29"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":""Moscow"",""country_code"":""RU""}]}"
EU,EU.9663.37,M,"","{""addresses"":[],""name_aliases"":[{""full_name"":""владимир викторович селин""},{""full_name"":""vladimir viktorovich selin""},{""full_name"":""vladimir viktorovitj selin""}],""citizenships"":[{""place"":"""",""country_code"":""RU""}],""birth_datas"":[{""date"":""1955-01-01"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":"""",""country_code"":""RU""}]}"
EU,EU.9664.36,M,"","{""addresses"":[],""name_aliases"":[{""full_name"":""aleksej gennadijevitj komissarov""},{""full_name"":""алексей геннадиевич комиссаров""},{""full_name"":""alexey gennadyevich komissarov""}],""citizenships"":[{""place"":"""",""country_code"":""RU""}],""birth_datas"":[{""date"":""1969-10-20"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":""Moscow"",""country_code"":""RU""}]}"
EU,EU.9665.35,M,"","{""addresses"":[],""name_aliases"":[{""full_name"":""leonid michajlovitj rosjal""},{""full_name"":""leonid mikhailovich roshal""},{""full_name"":""леонид михайлович рошаль""}],""citizenships"":[{""place"":"""",""country_code"":""RU""}],""birth_datas"":[{""date"":""1933-04-27"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":""Livny"",""country_code"":""RU""}]}"
EU,EU.9666.34,F,"","{""addresses"":[],""name_aliases"":[{""full_name"":""jelena vladimirovna sjmeljova""},{""full_name"":""elena vladimirovna shmeleva""},{""full_name"":""елена владимировна шмелева""}],""citizenships"":[{""place"":"""",""country_code"":""RU""}],""birth_datas"":[{""date"":""1971-10-03"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":""Leningrad"",""country_code"":""RU""}]}"
EU,EU.9667.33,M,"","{""addresses"":[],""name_aliases"":[{""full_name"":""michail michajlovitj kuznetsov""},{""full_name"":""михаил михайлович кузнецов""},{""full_name"":""mikhail mikhailovich kuznetsov""}],""citizenships"":[{""place"":"""",""country_code"":""RU""}],""birth_datas"":[{""date"":""1979-08-18"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":""Moscow"",""country_code"":""RU""}]}"
EU,EU.9668.32,M,"","{""addresses"":[],""name_aliases"":[{""full_name"":""sergej olegovitj gorbunov""},{""full_name"":""sergei olegovich gorbunov""},{""full_name"":""сергей олегович горбунов""}],""citizenships"":[{""place"":"""",""country_code"":""RU""}],""birth_datas"":[]}"
EU,EU.9669.31,M,"","{""addresses"":[],""name_aliases"":[{""full_name"":""oleg aleksandrovitj terljakov""},{""full_name"":""олег александрович терляков""},{""full_name"":""oleg aleksandrovich terliakov""}],""citizenships"":[{""place"":"""",""country_code"":""RU""}],""birth_datas"":[{""date"":""1979-03-05"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":"""",""country_code"":""""}]}"
EU,EU.9670.9,M,"","{""addresses"":[],""name_aliases"":[{""full_name"":""vadim aleksejevitj subbotin""},{""full_name"":""vadim alekseevich subbotin""},{""full_name"":""vadim alekseevich subotin""},{""full_name"":""вадим алексеевич субботин""}],""citizenships"":[{""place"":"""",""country_code"":""RU""}],""birth_datas"":[{""date"":""1983-03-29"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":""Svobodny-18"",""city"":"""",""country_code"":""RU""}]}"
EU,EU.9671.8,M,"","{""addresses"":[],""name_aliases"":[{""full_name"":""vasilij sergejevitj osmakov""},{""full_name"":""василий сергеевич осьмаков""},{""full_name"":""vasiliy sergeevich osmakov""}],""citizenships"":[{""place"":"""",""country_code"":""RU""}],""birth_datas"":[{""date"":""1983-06-08"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":""Moscow"",""country_code"":""RU""}]}"
EU,EU.9672.7,M,"","{""addresses"":[],""name_aliases"":[{""full_name"":""oleg jevgenjevitj botjarov""},{""full_name"":""олег евгеньевич бочаров""},{""full_name"":""oleg evgenievich bocharov""}],""citizenships"":[{""place"":"""",""country_code"":""RU""}],""birth_datas"":[{""date"":""1968-06-18"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":""Moscow"",""country_code"":""RU""}]}"
EU,EU.9673.6,M,"","{""addresses"":[],""name_aliases"":[{""full_name"":""kirill aleksejevitj lysogorskij""},{""full_name"":""кирилл алексеевич лысогорский""},{""full_name"":""kirill alekseevich lysogorsky""}],""citizenships"":[{""place"":"""",""country_code"":""RU""}],""birth_datas"":[]}"
EU,EU.9674.5,M,"","{""addresses"":[],""name_aliases"":[{""full_name"":""vasilij viktorovitj sjpak""},{""full_name"":""vasily viktorovich shpak""},{""full_name"":""василий викторович шпак""}],""citizenships"":[{""place"":"""",""country_code"":""RU""}],""birth_datas"":[{""date"":""1977-04-08"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":""Kuibyshev"",""country_code"":""RU""}]}"
EU,EU.9675.4,M,"","{""addresses"":[],""name_aliases"":[{""full_name"":""aleksej sergejevitj besprozvannych""},{""full_name"":""алексей сергеевич беспрозванных""},{""full_name"":""alexey sergeevich besprozvannykh""}],""citizenships"":[{""place"":"""",""country_code"":""RU""}],""birth_datas"":[{""date"":""1979-08-23"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":""Leninogorsk"",""country_code"":""KZ""}]}"
EU,EU.9676.3,F,"","{""addresses"":[],""name_aliases"":[{""full_name"":""екатерина геннадьевна приезжева""},{""full_name"":""jekaterina gennadjevna prijezzjeva""},{""full_name"":""ekaterina gennadievna priezzheva""}],""citizenships"":[{""place"":"""",""country_code"":""RU""}],""birth_datas"":[]}"
EU,EU.9677.2,M,"","{""addresses"":[{""city"":""Moscow"",""street"":""Presnenskaya emb., 10, building 2"",""po_box"":"""",""zip_code"":""125039"",""region"":"""",""place"":"""",""country_code"":""RU""}],""name_aliases"":[{""full_name"":""albert anvarovitj karimov""},{""full_name"":""альберт анварович каримов""},{""full_name"":""albert anvarovich karimov""}],""citizenships"":[{""place"":"""",""country_code"":""RU""}],""birth_datas"":[{""date"":""1976-01-23"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":""Kazan"",""country_code"":""RU""}]}"
EU,EU.9679.0,M,"","{""addresses"":[],""name_aliases"":[{""full_name"":""виктор леонидович евтухов""},{""full_name"":""viktor leonidovich yevtukhov""},{""full_name"":""viktor leonidovitj jevtuchov""}],""citizenships"":[{""place"":"""",""country_code"":""RU""}],""birth_datas"":[{""date"":""1968-03-02"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":""Leningrad"",""country_code"":""RU""}]}"
EU,EU.9680.75,M,"","{""addresses"":[],""name_aliases"":[{""full_name"":""алексей александрович ученов""},{""full_name"":""aleksey aleksandrovich uchenov""},{""full_name"":""aleksej aleksandrovitj utjonov""}],""citizenships"":[{""place"":"""",""country_code"":""RU""}],""birth_datas"":[{""date"":""1986-02-13"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":""Moscow"",""country_code"":""RU""}]}"
EU,EU.9681.74,M,"","{""addresses"":[],""name_aliases"":[{""full_name"":""михаил игоревич иванов""},{""full_name"":""michail igorevitj ivanov""},{""full_name"":""mikhail igorevich ivanov""}],""citizenships"":[{""place"":"""",""country_code"":""RU""}],""birth_datas"":[]}"
EU,EU.9682.73,F,"","{""addresses"":[],""name_aliases"":[{""full_name"":""татьяна александровна илюшникова""},{""full_name"":""tatyana alexandrovna ilyushnikova""},{""full_name"":""tatiana aleksandrovna iljusjnikova""}],""citizenships"":[{""place"":"""",""country_code"":""RU""}],""birth_datas"":[{""date"":""1976-06-02"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":"""",""country_code"":""RU""}]}"
EU,EU.9684.71,F,"","{""addresses"":[],""name_aliases"":[{""full_name"":""полина викторовна крючкова""},{""full_name"":""polina viktorovna kryuchkova""},{""full_name"":""polina viktorovna krjutjkova""}],""citizenships"":[{""place"":"""",""country_code"":""RU""}],""birth_datas"":[{""date"":""1972-02-21"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":"""",""country_code"":""RU""}]}"
EU,EU.9685.70,M,"","{""addresses"":[],""name_aliases"":[{""full_name"":""владимир евгеньевич ильичев""},{""full_name"":""vladimir evgenievich ilyichev""},{""full_name"":""vladimir jevgenjevitj iljitjov""}],""citizenships"":[{""place"":"""",""country_code"":""RU""}],""birth_datas"":[{""date"":""1976-09-28"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":"""",""country_code"":""RU""}]}"
EU,EU.9686.69,M,"","{""addresses"":[],""name_aliases"":[{""full_name"":""илья эдуардович торосов""},{""full_name"":""ilya eduardovich torosov""},{""full_name"":""ilja eduardovitj torosov""}],""citizenships"":[{""place"":"""",""country_code"":""RU""}],""birth_datas"":[{""date"":""1982-10-14"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":""Moscow"",""country_code"":""RU""}]}"
EU,EU.9687.68,M,"","{""addresses"":[],""name_aliases"":[{""full_name"":""алексей игоревич херсонцев""},{""full_name"":""aleksey igorevich khersontsev""},{""full_name"":""aleksej igorevitj chersontsev""}],""citizenships"":[{""place"":"""",""country_code"":""RU""}],""birth_datas"":[{""date"":""1980-08-21"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":""Lesnoy"",""city"":"""",""country_code"":""RU""}]}"
EU,EU.9688.67,M,"","{""addresses"":[],""name_aliases"":[{""full_name"":""сергей макрович назаров""},{""full_name"":""sergey makarovich nazarov""},{""full_name"":""sergej makarovitj nazarov""}],""citizenships"":[{""place"":"""",""country_code"":""RU""}],""birth_datas"":[{""date"":""1961-07-27"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":""Kizel"",""country_code"":""RU""}]}"
EU,EU.9689.66,M,"","{""addresses"":[],""name_aliases"":[{""full_name"":""дмитрий валерьевич вольвач""},{""full_name"":""dmitriy valer'yevich volvach""},{""full_name"":""dmitrij valerjevitj volvatj""}],""citizenships"":[{""place"":"""",""country_code"":""RU""}],""birth_datas"":[{""date"":""1972-07-08"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":""Moscow"",""country_code"":""RU""}]}"
EU,EU.9690.44,M,"","{""addresses"":[],""name_aliases"":[{""full_name"":""dmitrij sergejevitj vachrukov""},{""full_name"":""дмитрий сергеевич вахруков""},{""full_name"":""dmitriy sergeevich vakhrukov""}],""citizenships"":[{""place"":"""",""country_code"":""RU""}],""birth_datas"":[{""year"":1983,""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":"""",""country_code"":""RU""}]}"
EU,EU.9691.43,M,"","{""addresses"":[],""name_aliases"":[{""full_name"":""мурат анатольевич керефов""},{""full_name"":""murat anatolyevich kerefov""},{""full_name"":""murat anatoljevitj kerefov""}],""citizenships"":[{""place"":"""",""country_code"":""RU""}],""birth_datas"":[{""year"":1978,""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":""Nalchik"",""country_code"":""RU""}]}"
EU,EU.9692.42,M,"","{""addresses"":[],""name_aliases"":[{""full_name"":""максим андреевич колесников""},{""full_name"":""maksim andrejevitj kolesnikov""},{""full_name"":""maxim andreevich kolesnikov""}],""citizenships"":[{""place"":"""",""country_code"":""RU""}],""birth_datas"":[{""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":"""",""country_code"":""RU""}]}"
EU,EU.9693.41,M,"","{""addresses"":[],""name_aliases"":[{""full_name"":""aleksej nikolajevitj parikin""},{""full_name"":""alexey nikolaievich parikin""},{""full_name"":""алексей николаевич парикин""}],""citizenships"":[{""place"":"""",""country_code"":""RU""}],""birth_datas"":[{""date"":""1978-12-03"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":""Makaryev"",""city"":"""",""country_code"":""RU""}]}"
EU,EU.9694.40,M,"","{""addresses"":[],""name_aliases"":[{""full_name"":""sergey yurievich tolmachev""},{""full_name"":""sergej jurjevitj tolmatjov""},{""full_name"":""сергей юрьевич толмачев""}],""citizenships"":[{""place"":"""",""country_code"":""RU""}],""birth_datas"":[{""year"":1972,""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":""Krasnoyarsk"",""country_code"":""RU""}]}"
EU,EU.9695.39,M,"","{""addresses"":[],""name_aliases"":[{""full_name"":""vyacheslav nikolaevich smirnov""},{""full_name"":""vjatjeslav smirnov""},{""full_name"":""вячеслав николаевич смирнов""}],""citizenships"":[{""place"":"""",""country_code"":""RU""}],""birth_datas"":[{""date"":""1969-02-10"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":"""",""country_code"":""RU""}]}"
EU,EU.9696.38,M,"","{""addresses"":[{""city"":""Simferopol"",""street"":""86 Kyivskya St. Apt. 53"",""po_box"":"""",""zip_code"":"""",""region"":""Crimea"",""place"":"""",""country_code"":""UA""}],""name_aliases"":[{""full_name"":""андрій юрійович трофімоb""},{""full_name"":""andrij jurijovytj trofimov""},{""full_name"":""andriy yuriovych trofimov""},{""full_name"":""андрей юрьевич трофимов""}],""citizenships"":[{""place"":"""",""country_code"":""UA""}],""birth_datas"":[{""date"":""1972-08-14"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":""Simferopol"",""country_code"":""UA""}]}"
EU,EU.9697.37,M,"","{""addresses"":[{""city"":""Kakhovka"",""street"":""25 Zolina Street"",""po_box"":"""",""zip_code"":"""",""region"":""Kherson region"",""place"":"""",""country_code"":""UA""},{""city"":""Kherson"",""street"":""128 K. Libknekhta Street"",""po_box"":"""",""zip_code"":"""",""region"":""Kherson Region"",""place"":"""",""country_code"":""UA""}],""name_aliases"":[{""full_name"":""pavlo igorevitj filiptjuk""},{""full_name"":""pavlo igorevich filipchuk""},{""full_name"":""павло ігорович філіпчук""},{""full_name"":""павел игоревич филипчук""},{""full_name"":""pavlo igorovych filipchuk""},{""full_name"":""pavlo ihorovytj filiptjuk""}],""citizenships"":[{""place"":"""",""country_code"":""UA""}],""birth_datas"":[{""date"":""1983-07-05"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":""Zolochiv"",""country_code"":""UA""}]}"
EU,EU.9712.8,M,"","{""addresses"":[],""name_aliases"":[{""full_name"":""александр семёнович санчик""},{""full_name"":""alexander semyonovich sanchik""},{""full_name"":""aleksandr semjonovitj santjik""}],""citizenships"":[{""place"":"""",""country_code"":""RU""}],""birth_datas"":[{""date"":""1966-10-15"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":""Moscow"",""country_code"":""RU""}]}"
EU,EU.9713.7,M,"","{""addresses"":[],""name_aliases"":[{""full_name"":""aleksandr vladimirovitj novikov""},{""full_name"":""александр владимирович новиков""},{""full_name"":""alexander vladimirovich novikov""}],""citizenships"":[{""place"":"""",""country_code"":""RU""}],""birth_datas"":[{""date"":""1964-11-28"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":""The village of Meria"",""city"":"""",""country_code"":""GE""}]}"
EU,EU.9714.6,M,"","{""addresses"":[],""name_aliases"":[{""full_name"":""алексей вячеславович авдеев""},{""full_name"":""aleksej vjatjeslavovitj avdejev""},{""full_name"":""alexey vyacheslavovich avdeev""}],""citizenships"":[{""place"":"""",""country_code"":""RU""}],""birth_datas"":[{""date"":""1976-03-22"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":""Kursk"",""country_code"":""RU""}]}"
EU,EU.9715.5,M,"","{""addresses"":[],""name_aliases"":[{""full_name"":""jevgenij nikolajevitj zjuravljov""},{""full_name"":""evgeny nikolaevich zhuravlev""},{""full_name"":""евгений николаевич журавлев""}],""citizenships"":[{""place"":"""",""country_code"":""RU""}],""birth_datas"":[{""date"":""1978-03-20"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":"""",""country_code"":""RU""}]}"
EU,EU.9716.4,M,"","{""addresses"":[],""name_aliases"":[{""full_name"":""georgij ivanovitj sjuvajev""},{""full_name"":""георгий иванович шуваев""},{""full_name"":""georgy ivanovich shuvaev""}],""citizenships"":[{""place"":"""",""country_code"":""RU""}],""birth_datas"":[{""date"":""1969-05-06"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":""Stary Oskol"",""country_code"":""RU""}]}"
